ID,Year,Month,Day,Hour,Minute,Second,Millisecond,Brightness,Temperature,Humidity,x Accel,y Accel,z Accel,x Gyro,y Gyro,z Gyro
43,2017,11,28,1,30,46,88962,663.0,0.0,0.0,1636.0,4216.0,16668.0,-348.0,87.0,114.0
44,2017,11,28,1,30,46,89569,664.0,0.0,0.0,1648.0,4184.0,16604.0,-347.0,67.0,134.0
45,2017,11,28,1,30,47,90175,665.0,0.0,0.0,1680.0,4208.0,16728.0,-353.0,87.0,127.0
46,2017,11,28,1,30,47,90784,666.0,0.0,0.0,1620.0,4152.0,16684.0,-366.0,88.0,110.0
47,2017,11,28,1,30,48,91400,650.0,0.0,0.0,1616.0,4252.0,16652.0,-351.0,83.0,111.0
48,2017,11,28,1,30,49,92004,655.0,0.0,0.0,1688.0,4188.0,16664.0,-369.0,81.0,113.0
49,2017,11,28,1,30,49,92609,654.0,0.0,0.0,1676.0,4236.0,16580.0,-351.0,77.0,109.0
50,2017,11,28,1,30,50,93217,651.0,0.0,0.0,1612.0,4212.0,16636.0,-335.0,63.0,97.0
51,2017,11,28,1,30,50,93827,651.0,0.0,0.0,1648.0,4216.0,16500.0,-335.0,88.0,124.0
52,2017,11,28,1,30,51,94436,652.0,0.0,0.0,1660.0,4204.0,16684.0,-359.0,83.0,133.0
53,2017,11,28,1,30,52,95040,640.0,0.0,0.0,1520.0,4144.0,16568.0,-350.0,70.0,96.0
54,2017,11,28,1,30,52,95648,636.0,0.0,0.0,1520.0,4320.0,16756.0,-360.0,66.0,132.0
55,2017,11,28,1,30,53,96252,625.0,0.0,0.0,1780.0,4372.0,16660.0,-301.0,79.0,114.0
56,2017,11,28,1,30,53,96861,618.0,0.0,0.0,1684.0,4192.0,16840.0,-353.0,79.0,114.0
57,2017,11,28,1,30,54,97474,617.0,0.0,0.0,1592.0,4128.0,16748.0,-330.0,103.0,125.0
58,2017,11,28,1,30,55,98085,619.0,0.0,0.0,1720.0,4248.0,16808.0,-347.0,102.0,118.0
59,2017,11,28,1,30,55,98693,618.0,0.0,0.0,1676.0,4256.0,16624.0,-342.0,184.0,118.0
60,2017,11,28,1,30,56,99299,618.0,0.0,0.0,1520.0,4132.0,16612.0,-182.0,32.0,125.0
61,2017,11,28,1,30,57,99906,617.0,0.0,0.0,1572.0,4172.0,16520.0,-344.0,90.0,93.0
62,2017,11,28,1,30,57,100514,615.0,0.0,0.0,1696.0,4320.0,16636.0,-348.0,54.0,96.0
63,2017,11,28,1,30,58,101123,615.0,0.0,0.0,1808.0,4868.0,16200.0,-350.0,124.0,148.0
64,2017,11,28,1,30,58,101732,658.0,0.0,0.0,1624.0,4480.0,16644.0,-361.0,45.0,119.0
65,2017,11,28,1,30,59,102342,791.0,0.0,0.0,1572.0,4368.0,16744.0,-374.0,112.0,126.0
66,2017,11,28,1,31,0,102949,632.0,0.0,0.0,1688.0,4252.0,16712.0,-377.0,52.0,131.0
67,2017,11,28,1,31,0,103558,619.0,0.0,0.0,1624.0,4332.0,16624.0,-353.0,103.0,131.0
68,2017,11,28,1,31,1,104167,616.0,0.0,0.0,1812.0,4196.0,16528.0,-340.0,141.0,119.0
69,2017,11,28,1,31,1,104775,616.0,0.0,0.0,1804.0,4164.0,16404.0,-390.0,92.0,106.0
70,2017,11,28,1,31,2,105384,615.0,0.0,0.0,1676.0,4200.0,16680.0,-360.0,94.0,123.0
71,2017,11,28,1,31,3,105991,617.0,0.0,0.0,1748.0,4228.0,16684.0,-385.0,69.0,106.0
72,2017,11,28,1,31,3,106598,617.0,0.0,0.0,1564.0,4048.0,16432.0,-458.0,88.0,103.0
73,2017,11,28,1,31,4,107205,620.0,0.0,0.0,1844.0,4228.0,16732.0,-396.0,140.0,128.0
74,2017,11,28,1,31,4,107807,846.0,0.0,0.0,1716.0,4212.0,16708.0,-350.0,94.0,102.0
75,2017,11,28,1,31,5,108412,659.0,0.0,0.0,1632.0,4312.0,16560.0,-352.0,56.0,94.0
76,2017,11,28,1,31,6,109017,849.0,0.0,0.0,1608.0,4220.0,16616.0,-385.0,45.0,140.0
77,2017,11,28,1,31,6,109622,857.0,0.0,0.0,1636.0,4240.0,16680.0,-349.0,58.0,124.0
78,2017,11,28,1,31,7,110231,797.0,0.0,0.0,1684.0,4144.0,16780.0,-383.0,80.0,118.0
79,2017,11,28,1,31,7,110839,640.0,0.0,0.0,1584.0,4176.0,16508.0,-330.0,70.0,147.0
80,2017,11,28,1,31,8,111447,625.0,0.0,0.0,1784.0,4196.0,16592.0,-351.0,69.0,112.0
81,2017,11,28,1,31,9,112054,626.0,0.0,0.0,1716.0,4184.0,16532.0,-406.0,76.0,88.0
82,2017,11,28,1,31,9,112659,622.0,0.0,0.0,1744.0,4256.0,16640.0,-358.0,67.0,129.0
83,2017,11,28,1,31,10,113264,624.0,0.0,0.0,1580.0,4076.0,16696.0,-382.0,115.0,131.0
84,2017,11,28,1,31,10,113871,624.0,0.0,0.0,1712.0,4168.0,16748.0,-395.0,82.0,117.0
85,2017,11,28,1,31,11,114477,650.0,0.0,0.0,1576.0,4204.0,16700.0,-355.0,66.0,116.0
86,2017,11,28,1,31,12,115085,632.0,0.0,0.0,1624.0,4208.0,16584.0,-340.0,90.0,110.0
87,2017,11,28,1,31,12,115709,690.0,0.0,0.0,1668.0,4156.0,16644.0,-380.0,41.0,119.0
88,2017,11,28,1,31,13,116319,771.0,0.0,0.0,1652.0,4460.0,16524.0,-286.0,97.0,98.0
89,2017,11,28,1,31,14,116923,788.0,0.0,0.0,1596.0,4228.0,16584.0,-382.0,86.0,132.0
90,2017,11,28,1,31,14,117528,847.0,0.0,0.0,1540.0,4272.0,16616.0,-310.0,90.0,103.0
91,2017,11,28,1,31,15,118140,924.0,0.0,0.0,1744.0,4236.0,16676.0,-356.0,93.0,126.0
92,2017,11,28,1,31,15,118752,908.0,0.0,0.0,1680.0,4132.0,16728.0,-344.0,79.0,118.0
93,2017,11,28,1,31,16,119363,774.0,0.0,0.0,1664.0,4272.0,16632.0,-348.0,108.0,128.0
94,2017,11,28,1,31,17,119973,745.0,0.0,0.0,1572.0,4072.0,16680.0,-339.0,45.0,122.0
95,2017,11,28,1,31,17,120584,700.0,0.0,0.0,1672.0,4328.0,16656.0,-360.0,53.0,115.0
96,2017,11,28,1,31,18,121190,720.0,0.0,0.0,1768.0,4276.0,16764.0,-361.0,75.0,115.0
97,2017,11,28,1,31,18,121800,759.0,0.0,0.0,1620.0,4164.0,16764.0,-351.0,92.0,123.0
98,2017,11,28,1,31,19,122409,710.0,0.0,0.0,1660.0,4076.0,16632.0,-324.0,85.0,104.0
99,2017,11,28,1,31,20,123035,684.0,0.0,0.0,1744.0,4240.0,16616.0,-337.0,86.0,120.0
0,2017,11,28,1,31,20,123655,653.0,0.0,0.0,1684.0,4192.0,16684.0,-346.0,51.0,128.0
1,2017,11,28,1,31,21,124264,663.0,0.0,0.0,1660.0,4272.0,16508.0,-348.0,68.0,114.0
2,2017,11,28,1,31,21,124871,651.0,0.0,0.0,1604.0,4224.0,16584.0,-324.0,61.0,105.0
3,2017,11,28,1,31,22,125479,680.0,0.0,0.0,1716.0,4172.0,16692.0,-349.0,65.0,131.0
4,2017,11,28,1,31,23,126090,692.0,0.0,0.0,1700.0,4264.0,16644.0,-379.0,90.0,106.0
5,2017,11,28,1,31,23,126696,685.0,0.0,0.0,1784.0,4188.0,16632.0,-338.0,74.0,134.0
6,2017,11,28,1,31,24,127298,683.0,0.0,0.0,1772.0,4292.0,16548.0,-381.0,57.0,123.0
7,2017,11,28,1,31,25,127905,691.0,0.0,0.0,1648.0,4252.0,16832.0,-214.0,-178.0,14.0
8,2017,11,28,1,31,25,128515,713.0,0.0,0.0,1728.0,4168.0,16468.0,-437.0,103.0,112.0
9,2017,11,28,1,31,26,129124,728.0,0.0,0.0,1912.0,4112.0,16592.0,-374.0,-47.0,119.0
10,2017,11,28,1,31,26,129734,735.0,0.0,0.0,2012.0,4280.0,16700.0,-264.0,-7.0,117.0
11,2017,11,28,1,31,27,130339,719.0,0.0,0.0,1816.0,4204.0,16648.0,-384.0,66.0,129.0
12,2017,11,28,1,31,28,130943,850.0,0.0,0.0,1620.0,4332.0,16136.0,-442.0,-119.0,109.0
13,2017,11,28,1,31,28,131548,874.0,0.0,0.0,1864.0,4344.0,16432.0,-390.0,88.0,138.0
14,2017,11,28,1,31,29,132159,787.0,0.0,0.0,1776.0,4228.0,16680.0,-440.0,85.0,89.0
15,2017,11,28,1,31,29,132768,871.0,0.0,0.0,1860.0,4236.0,16512.0,-315.0,95.0,105.0
16,2017,11,28,1,31,30,133379,877.0,0.0,0.0,1860.0,4172.0,16624.0,-378.0,122.0,107.0
17,2017,11,28,1,31,31,133987,883.0,0.0,0.0,1836.0,4332.0,16616.0,-308.0,78.0,118.0
18,2017,11,28,1,31,31,134590,905.0,0.0,0.0,1724.0,4396.0,16668.0,-318.0,86.0,132.0
19,2017,11,28,1,31,32,135197,927.0,0.0,0.0,1680.0,4308.0,16676.0,-383.0,59.0,116.0
20,2017,11,28,1,31,32,135803,938.0,0.0,0.0,1720.0,4356.0,16672.0,-337.0,55.0,127.0
21,2017,11,28,1,31,33,136417,924.0,0.0,0.0,1728.0,4236.0,16740.0,-366.0,53.0,115.0
22,2017,11,28,1,31,34,137024,928.0,0.0,0.0,1800.0,4228.0,16468.0,-367.0,105.0,103.0
23,2017,11,28,1,31,34,137630,920.0,0.0,0.0,1912.0,4312.0,16720.0,-365.0,21.0,111.0
24,2017,11,28,1,31,35,138238,913.0,0.0,0.0,1872.0,4444.0,16488.0,-372.0,-59.0,149.0
25,2017,11,28,1,31,35,138841,915.0,0.0,0.0,1860.0,4236.0,16708.0,-291.0,44.0,127.0
26,2017,11,28,1,31,36,139447,916.0,0.0,0.0,1788.0,4172.0,16896.0,-363.0,117.0,123.0
27,2017,11,28,1,31,37,140055,917.0,0.0,0.0,1772.0,4436.0,16748.0,-332.0,71.0,119.0
28,2017,11,28,1,31,37,140660,919.0,0.0,0.0,1732.0,4248.0,16684.0,-350.0,83.0,115.0
29,2017,11,28,1,31,38,141269,918.0,0.0,0.0,1976.0,4332.0,16536.0,-350.0,69.0,104.0
30,2017,11,28,1,31,38,141875,918.0,0.0,0.0,1708.0,4244.0,16592.0,-391.0,82.0,120.0
31,2017,11,28,1,31,39,142498,888.0,0.0,0.0,1784.0,4292.0,16736.0,-341.0,128.0,105.0
