ID,Year,Month,Day,Hour,Minute,Second,Millisecond,Brightness,Temperature,Humidity,x Accel,y Accel,z Accel,x Gyro,y Gyro,z Gyro
76,2017,11,22,0,13,17,110225,939.0,17.2,37.3,-244.0,10400.0,-14896.0,-333.0,48.0,80.0
77,2017,11,22,0,13,18,110832,942.0,17.2,37.3,-168.0,10396.0,-14916.0,-354.0,81.0,56.0
78,2017,11,22,0,13,19,111439,943.0,17.2,37.3,-148.0,10408.0,-14872.0,-366.0,55.0,76.0
79,2017,11,22,0,13,19,112049,954.0,17.2,37.3,-144.0,10384.0,-14788.0,-369.0,16.0,56.0
80,2017,11,22,0,13,20,112659,958.0,17.2,37.3,-332.0,10548.0,-14960.0,-378.0,91.0,75.0
81,2017,11,22,0,13,20,113268,962.0,17.2,37.3,-368.0,10776.0,-14724.0,-890.0,-475.0,500.0
82,2017,11,22,0,13,21,113874,950.0,17.2,37.3,-396.0,10616.0,-14988.0,-393.0,68.0,57.0
83,2017,11,22,0,13,22,114482,957.0,17.2,37.3,-300.0,10512.0,-14924.0,12.0,441.0,-19.0
84,2017,11,22,0,13,22,115090,964.0,17.2,37.3,-276.0,10712.0,-14832.0,-396.0,80.0,75.0
85,2017,11,22,0,13,23,115694,963.0,17.2,37.2,-232.0,10764.0,-14748.0,-366.0,72.0,56.0
86,2017,11,22,0,13,23,116303,956.0,17.2,37.2,-352.0,10752.0,-14672.0,-340.0,66.0,72.0
87,2017,11,22,0,13,24,116910,948.0,17.2,37.2,-312.0,10700.0,-14696.0,-339.0,70.0,67.0
88,2017,11,22,0,13,25,117518,944.0,17.2,37.2,-384.0,10740.0,-14828.0,-354.0,57.0,39.0
89,2017,11,22,0,13,25,118121,943.0,17.2,37.2,-372.0,10780.0,-14720.0,-347.0,69.0,80.0
90,2017,11,22,0,13,26,118728,943.0,17.2,37.3,-424.0,10772.0,-14628.0,-378.0,71.0,85.0
91,2017,11,22,0,13,26,119340,943.0,17.2,37.3,-408.0,10708.0,-14780.0,-353.0,67.0,75.0
92,2017,11,22,0,13,27,119946,943.0,17.2,37.3,-284.0,10800.0,-14788.0,-349.0,65.0,59.0
93,2017,11,22,0,13,28,120551,942.0,17.2,37.3,-408.0,10784.0,-14712.0,-353.0,57.0,67.0
94,2017,11,22,0,13,28,121158,943.0,17.2,37.3,-284.0,10788.0,-14796.0,-350.0,94.0,67.0
95,2017,11,22,0,13,29,121764,953.0,17.2,37.3,-360.0,10788.0,-14804.0,-378.0,84.0,73.0
96,2017,11,22,0,13,29,122375,947.0,17.2,37.3,-252.0,10880.0,-14648.0,-428.0,106.0,74.0
97,2017,11,22,0,13,30,122986,943.0,17.2,37.3,-244.0,11044.0,-14828.0,-438.0,131.0,134.0
98,2017,11,22,0,13,31,123593,942.0,17.2,37.3,-280.0,10868.0,-14752.0,-353.0,72.0,77.0
99,2017,11,22,0,13,31,124201,952.0,17.2,37.3,-704.0,11096.0,-14516.0,-335.0,121.0,94.0
0,2017,11,22,0,13,32,124816,953.0,17.2,37.3,-820.0,11320.0,-14552.0,-264.0,373.0,141.0
1,2017,11,22,0,13,32,125427,951.0,17.2,37.2,-876.0,11832.0,-15536.0,4820.0,-1129.0,1234.0
2,2017,11,22,0,13,33,126029,955.0,17.2,37.3,-528.0,11648.0,-14180.0,-354.0,82.0,82.0
3,2017,11,22,0,13,34,126636,950.0,17.2,37.3,996.0,12336.0,-14960.0,-9733.0,-3543.0,116.0
4,2017,11,22,0,13,34,127246,944.0,17.2,37.3,2184.0,11020.0,-14736.0,-3860.0,342.0,52.0
5,2017,11,22,0,13,35,127853,945.0,17.2,37.3,-3400.0,4136.0,-15844.0,-15229.0,-2439.0,-5737.0
6,2017,11,22,0,13,36,128463,947.0,17.2,37.3,-1900.0,5088.0,-16556.0,-386.0,165.0,143.0
7,2017,11,22,0,13,36,129073,945.0,17.2,37.3,-1896.0,5308.0,-16528.0,-295.0,919.0,-303.0
8,2017,11,22,0,13,37,129681,951.0,17.2,37.3,-1376.0,9276.0,-15436.0,-275.0,47.0,69.0
9,2017,11,22,0,13,37,130287,953.0,17.3,37.4,-1156.0,9240.0,-14904.0,-636.0,133.0,35.0
10,2017,11,22,0,13,38,130893,952.0,17.2,37.3,-1388.0,9156.0,-15452.0,-331.0,125.0,83.0
11,2017,11,22,0,13,39,131499,950.0,17.2,37.3,-1416.0,9264.0,-15480.0,-295.0,73.0,86.0
12,2017,11,22,0,13,39,132109,942.0,17.2,37.3,-1400.0,9264.0,-15412.0,-341.0,42.0,77.0
13,2017,11,22,0,13,40,132711,941.0,17.2,37.3,-908.0,8920.0,-15236.0,-359.0,-26.0,28.0
14,2017,11,22,0,13,40,133320,953.0,17.2,37.3,-1156.0,8892.0,-15652.0,-316.0,25.0,211.0
15,2017,11,22,0,13,41,133927,951.0,17.2,37.3,-1096.0,9080.0,-15476.0,-351.0,111.0,73.0
16,2017,11,22,0,13,42,134530,951.0,17.2,37.3,-1240.0,8980.0,-15372.0,-337.0,-5.0,81.0
17,2017,11,22,0,13,42,135138,958.0,17.2,37.3,-1340.0,8912.0,-15588.0,-345.0,131.0,58.0
18,2017,11,22,0,13,43,135741,956.0,17.2,37.3,-744.0,9300.0,-15368.0,-1842.0,100.0,-390.0
19,2017,11,22,0,13,43,136347,966.0,17.2,37.3,-1124.0,9320.0,-15280.0,-333.0,81.0,54.0
20,2017,11,22,0,13,44,136958,967.0,17.2,37.3,-420.0,8436.0,-15856.0,-217.0,41.0,84.0
21,2017,11,22,0,13,45,137566,967.0,17.2,37.3,2252.0,9528.0,-8828.0,-8333.0,-5241.0,2331.0
22,2017,11,22,0,13,45,138172,960.0,17.2,37.3,-1944.0,13168.0,-14220.0,-1518.0,844.0,-1062.0
23,2017,11,22,0,13,46,138778,968.0,17.2,37.3,-2616.0,13720.0,-11572.0,-43.0,50.0,174.0
24,2017,11,22,0,13,46,139385,965.0,17.2,37.3,-2864.0,14248.0,-12088.0,-52.0,-95.0,138.0
25,2017,11,22,0,13,47,139990,966.0,17.2,37.3,-2836.0,14144.0,-12092.0,-110.0,57.0,136.0
26,2017,11,22,0,13,48,140597,967.0,17.3,37.3,-772.0,14992.0,-15100.0,-3185.0,-946.0,703.0
27,2017,11,22,0,13,48,141207,967.0,17.2,37.2,-2076.0,14200.0,-12444.0,-269.0,1075.0,-925.0
28,2017,11,22,0,13,49,141811,963.0,17.2,37.2,-2792.0,14588.0,-10888.0,-1076.0,-63.0,-367.0
29,2017,11,22,0,13,49,142420,967.0,17.2,37.2,-3132.0,15140.0,-10532.0,-529.0,18.0,-65.0
